Player,Salary,Year
Shabazz Napier,"$34,682,550",2018
Rashad Vaughn,"$33,285,709",2018
Clint Capela,"$30,769,231",2018
Nick Collison,"$29,727,900",2018
Raymond Felton,"$29,512,900",2018
Jarrett Jack,"$28,903,704",2018
Jason Terry,"$28,530,608",2018
Udonis Haslem,"$28,299,399",2018
David West,"$28,299,399",2018
Jose Calderon,"$27,739,975",2018
Devin Booker,"$27,734,405",2018
Dante Cunningham,"$26,243,760",2018
Wade Baldwin,"$26,153,057",2018
Justin Patton,"$25,686,667",2018
Guerschon Yabusele,"$25,289,390",2018
Monta Ellis,"$25,000,000",2018
Cameron Payne,"$24,773,250",2018
Denzel Valentine,"$24,268,959",2018
Kyle Anderson,"$23,962,573",2018
DJ Wilson,"$23,775,506",2018
Marreese Speights,"$23,775,506",2018
Michael Beasley,"$23,775,506",2018
Aaron Brooks,"$23,775,506",2018
Luc Mbah a Moute,"$23,500,000",2018
JaVale McGee,"$23,112,004",2018
Jeff Green,"$23,112,004",2018
Omri Casspi,"$23,000,000",2018
Mario Chalmers,"$22,642,350",2018
Darius Miller,"$22,642,350",2018
Kelly Oubre,"$22,642,350",2018
Juan Hernangomez,"$22,642,350",2018
TJ Leaf,"$22,471,911",2018
Spencer Hawes,"$22,471,911",2018
Tim Frazier,"$22,434,783",2018
Terry Rozier,"$21,461,010",2018
Luke Babbitt,"$21,384,175",2018
John Collins,"$21,224,719",2018
Shabazz Muhammad,"$21,000,000",2018
Harry Giles,"$20,559,599",2018
Troy Williams,"$20,061,729",2018
Sam Dekker,"$20,000,000",2018
Terrance Ferguson,"$19,578,455",2018
Henry Ellenson,"$19,300,000",2018
Eric Moreland,"$19,000,000",2018
Jerian Grant,"$18,868,626",2018
Jarrett Allen,"$18,868,625",2018
Mike Scott,"$18,696,918",2018
Jordan Crawford,"$18,500,000",2018
Tyler Zeller,"$18,063,850",2018
Quincy Acy,"$18,063,850",2018
Malik Beasley,"$17,884,176",2018
OG Anunoby,"$17,884,175",2018
Delon Wright,"$17,878,652",2018
Ante Zizic,"$17,826,150",2018
Caris LeVert,"$17,765,000",2018
Mike Dunleavy,"$17,745,894",2018
Timothe Luwawu,"$17,190,000",2018
Justin Anderson,"$17,131,148",2018
Tyler Lydon,"$17,000,450",2018
Ian Clark,"$17,000,000",2018
DeAndre Bembry,"$17,000,000",2018
Joffrey Lauvergne,"$16,910,112",2018
Jerami Grant,"$16,698,103",2018
Johnny O'Bryant,"$16,500,000",2018
Tyler Ennis,"$16,400,000",2018
Glenn Robinson III,"$16,400,000",2018
Julyan Stone,"$16,000,000",2018
Spencer Dinwiddie,"$16,000,000",2018
Joe Harris,"$16,000,000",2018
Shane Larkin,"$16,000,000",2018
Bobby Portis,"$15,500,000",2018
DeAndre Liggins,"$15,460,675",2018
Malachi Richardson,"$15,453,126",2018
Chris McCullough,"$15,280,000",2018
Raul Neto,"$15,270,762",2018
Norman Powell,"$14,814,815",2018
Pat Connaughton,"$14,800,000",2018
TJ McConnell,"$14,500,000",2018
Richaun Holmes,"$14,112,360",2018
Josh Huestis,"$14,100,000",2018
Tyus Jones,"$14,100,000",2018
Josh Richardson,"$14,041,096",2018
Jordan Mickey,"$14,000,000",2018
Jarell Martin,"$13,788,500",2018
Montrezl Harrell,"$13,760,000",2018
Joseph Young,"$13,734,000",2018
Kevon Looney,"$13,636,364",2018
Nikola Jokic,"$13,618,750",2018
Salah Mejri,"$13,168,750",2018
Larry Nance Jr,"$13,000,000",2018
Willie Reed,"$13,000,000",2018
Tony Allen,"$12,943,020",2018
Caleb Swanigan,"$12,921,348",2018
Furkan Korkmaz,"$12,921,348",2018
Okaro White,"$12,782,609",2018
Rondae Hollis-Jefferson,"$12,584,270",2018
Willy Hernangomez,"$12,500,000",2018
Kyle Kuzma,"$12,400,000",2018
Tony Bradley,"$12,307,692",2018
Derrick White,"$12,250,000",2018
Josh Hart,"$12,236,535",2018
Gerald Green,"$12,100,000",2018
Brice Johnson,"$12,016,854",2018
Fred VanVleet,"$12,007,169",2018
Pascal Siakam,"$12,000,000",2018
Davis Bertans,"$12,000,000",2018
Bryn Forbes,"$12,000,000",2018
Dejounte Murray,"$11,825,000",2018
Skal Labissiere,"$11,747,890",2018
Jake Layman,"$11,600,000",2018
Tyler Ulis,"$11,562,500",2018
Chasson Randle,"$11,422,536",2018
Cheick Diallo,"$11,000,000",2018
Marcus Georges-Hunt,"$10,845,506",2018
Malcolm Brogdon,"$10,714,286",2018
AJ Hammons,"$10,662,922",2018
Rodney McGruder,"$10,595,505",2018
Wayne Selden,"$10,500,000",2018
Andrew Harrison,"$10,500,000",2018
Deyonta Davis,"$10,500,000",2018
Ivica Zubac,"$10,497,319",2018
Chinanu Onuaku,"$10,337,079",2018
Damian Jones,"$10,254,904",2018
Patrick McCaw,"$10,000,000",2018
Yogi Ferrell,"$10,000,000",2018
Dorian Finney-Smith,"$10,000,000",2018
David Nwaba,"$9,904,495",2018
Paul Zipser,"$9,821,429",2018
Treveon Graham,"$9,769,821",2018
Isaiah Whitehead,"$9,607,500",2018
Diamond Stone,"$9,571,137",2018
